BookName,ChapterName,CharacterName,Percentile,Sentiment,Sentiment Score
"Immortals of Meluha","CHAPTER 3: She Enters His Life","krittika",2.511904761904762,Negative
"Immortals of Meluha","CHAPTER 3: She Enters His Life","krittika",2.5476190476190474,Neutral
"Immortals of Meluha","CHAPTER 3: She Enters His Life","krittika",2.557823129251701,Neutral
"Immortals of Meluha","CHAPTER 3: She Enters His Life","krittika",2.749015395631937,Negative
"Immortals of Meluha","CHAPTER 3: She Enters His Life","krittika",2.761904761904762,Positive
"Immortals of Meluha","CHAPTER 3: She Enters His Life","krittika",2.7755102040816326,Positive
"Immortals of Meluha","CHAPTER 3: She Enters His Life","krittika",2.8741496598639458,Positive
"Immortals of Meluha","CHAPTER 3: She Enters His Life","krittika",2.9183673469387754,Negative
"Immortals of Meluha","CHAPTER 3: She Enters His Life","nandi",2.0010204081632654,Negative
"Immortals of Meluha","CHAPTER 3: She Enters His Life","nandi",2.006802721088435,Negative
"Immortals of Meluha","CHAPTER 3: She Enters His Life","nandi",2.0476190476190474,Negative
"Immortals of Meluha","CHAPTER 4: Abode of the Gods","parvateshwar",3.7147707979626485,Negative
"Immortals of Meluha","CHAPTER 4: Abode of the Gods","parvateshwar",3.7291334396597557,Negative
"Immortals of Meluha","CHAPTER 4: Abode of the Gods","parvateshwar",3.7894736842105265,Negative
"Immortals of Meluha","CHAPTER 4: Abode of the Gods","parvateshwar",3.904678362573099,Negative
"Immortals of Meluha","CHAPTER 4: Abode of the Gods","daksha",3.6198830409356724,Negative
"Immortals of Meluha","CHAPTER 4: Abode of the Gods","daksha",3.6581384015594542,Negative
"Immortals of Meluha","CHAPTER 4: Abode of the Gods","daksha",3.67891081871345,Negative
"Immortals of Meluha","CHAPTER 4: Abode of the Gods","daksha",3.711190855927698,Negative
"Immortals of Meluha","CHAPTER 4: Abode of the Gods","daksha",3.778286295448767,Negative
"Immortals of Meluha","CHAPTER 4: Abode of the Gods","daksha",3.7855750487329436,Positive
"Immortals of Meluha","CHAPTER 4: Abode of the Gods","daksha",3.7876129718234983,Negative
"Immortals of Meluha","CHAPTER 4: Abode of the Gods","daksha",3.7923976608187133,Negative
"Immortals of Meluha","CHAPTER 4: Abode of the Gods","daksha",3.8040935672514617,Positive
"Immortals of Meluha","CHAPTER 4: Abode of the Gods","daksha",3.809941520467836,Negative
"Immortals of Meluha","CHAPTER 4: Abode of the Gods","daksha",3.8421052631578947,Neutral
"Immortals of Meluha","CHAPTER 4: Abode of the Gods","daksha",3.8631780600927605,Positive
"Immortals of Meluha","CHAPTER 4: Abode of the Gods","daksha",3.926900584795322,Neutral
"Immortals of Meluha","CHAPTER 4: Abode of the Gods","neelkanth",3.9359974009096814,Negative
"Immortals of Meluha","CHAPTER 4: Abode of the Gods","neelkanth",3.9780701754385968,Negative
"Immortals of Meluha","CHAPTER 4: Abode of the Gods","shiva",3.0421318447634236,Negative
"Immortals of Meluha","CHAPTER 4: Abode of the Gods","shiva",3.0534979423868314,Negative
"Immortals of Meluha","CHAPTER 4: Abode of the Gods","shiva",3.0760233918128654,Neutral
"Immortals of Meluha","CHAPTER 4: Abode of the Gods","shiva",3.107456140350877,Negative
"Immortals of Meluha","CHAPTER 4: Abode of the Gods","shiva",3.263157894736842,Negative
"Immortals of Meluha","CHAPTER 4: Abode of the Gods","shiva",3.2894736842105265,Neutral
"Immortals of Meluha","CHAPTER 4: Abode of the Gods","shiva",3.3495481127060076,Neutral
"Immortals of Meluha","CHAPTER 4: Abode of the Gods","shiva",3.3906432748538013,Neutral
"Immortals of Meluha","CHAPTER 4: Abode of the Gods","shiva",3.470906432748538,Negative
"Immortals of Meluha","CHAPTER 4: Abode of the Gods","shiva",3.493014944769331,Neutral
"Immortals of Meluha","CHAPTER 4: Abode of the Gods","shiva",3.523391812865497,Negative
"Immortals of Meluha","CHAPTER 4: Abode of the Gods","shiva",3.5292397660818713,Neutral
"Immortals of Meluha","CHAPTER 4: Abode of the Gods","shiva",3.5680701754385966,Negative
"Immortals of Meluha","CHAPTER 4: Abode of the Gods","shiva",3.5797962648556876,Negative
"Immortals of Meluha","CHAPTER 4: Abode of the Gods","shiva",3.616959064327485,Negative
"Immortals of Meluha","CHAPTER 4: Abode of the Gods","shiva",3.6319603356216628,Negative
"Immortals of Meluha","CHAPTER 4: Abode of the Gods","shiva",3.7017543859649122,Negative
"Immortals of Meluha","CHAPTER 4: Abode of the Gods","shiva",3.715336728919072,Negative
"Immortals of Meluha","CHAPTER 4: Abode of the Gods","shiva",3.745614035087719,Negative
"Immortals of Meluha","CHAPTER 4: Abode of the Gods","shiva",3.8164912280701753,Negative
"Immortals of Meluha","CHAPTER 4: Abode of the Gods","shiva",3.8626739261947973,Positive
"Immortals of Meluha","CHAPTER 4: Abode of the Gods","shiva",3.8649929421254283,Positive
"Immortals of Meluha","CHAPTER 4: Abode of the Gods","kanakhala",3.6871345029239766,Negative
"Immortals of Meluha","CHAPTER 4: Abode of the Gods","kanakhala",3.787878787878788,Negative
"Immortals of Meluha","CHAPTER 4: Abode of the Gods","kanakhala",3.792929292929293,Negative
"Immortals of Meluha","CHAPTER 4: Abode of the Gods","kanakhala",3.80448343079922,Positive
"Immortals of Meluha","CHAPTER 4: Abode of the Gods","kanakhala",3.807017543859649,Negative
"Immortals of Meluha","CHAPTER 4: Abode of the Gods","kanakhala",3.8596491228070176,Negative
"Immortals of Meluha","CHAPTER 4: Abode of the Gods","nandi",3.052739874377301,Negative
"Immortals of Meluha","CHAPTER 4: Abode of the Gods","nandi",3.108187134502924,Neutral
"Immortals of Meluha","CHAPTER 4: Abode of the Gods","nandi",3.3771929824561404,Positive
"Immortals of Meluha","CHAPTER 4: Abode of the Gods","nandi",3.391812865497076,Negative
"Immortals of Meluha","CHAPTER 4: Abode of the Gods","nandi",3.435672514619883,Negative
"Immortals of Meluha","CHAPTER 4: Abode of the Gods","nandi",3.4853801169590644,Positive
"Immortals of Meluha","CHAPTER 4: Abode of the Gods","nandi",3.517543859649123,Very positive
